,,,,,,,Daily Price Arrival Report-07-11-2025 to 21-08-2026 for Maharashtra,,,,,,
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,200.00",Rs./Quintal,6.20,Metric Tonnes,25-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,100.00","2,000.00",Rs./Quintal,4.70,Metric Tonnes,25-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,3.20,Metric Tonnes,25-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,0.70,Metric Tonnes,24-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,3.90,Metric Tonnes,24-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,550.00","2,400.00",Rs./Quintal,4.00,Metric Tonnes,24-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,325.00","2,325.00",Rs./Quintal,2.70,Metric Tonnes,24-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,100.00","2,000.00",Rs./Quintal,1.80,Metric Tonnes,24-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,3.20,Metric Tonnes,24-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,450.00","2,500.00","2,500.00",Rs./Quintal,0.80,Metric Tonnes,24-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,1.30,Metric Tonnes,24-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,1.20,Metric Tonnes,23-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,1.70,Metric Tonnes,23-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,400.00",Rs./Quintal,2.40,Metric Tonnes,23-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,300.00","2,100.00",Rs./Quintal,6.60,Metric Tonnes,23-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,6.70,Metric Tonnes,23-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,200.00","2,000.00",Rs./Quintal,11.50,Metric Tonnes,23-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,450.00","2,550.00","2,550.00",Rs./Quintal,2.70,Metric Tonnes,23-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,0.50,Metric Tonnes,23-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.60,Metric Tonnes,22-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,22-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,1.50,Metric Tonnes,22-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,400.00",Rs./Quintal,2.70,Metric Tonnes,22-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,300.00","2,100.00",Rs./Quintal,8.50,Metric Tonnes,22-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,100.00","2,000.00",Rs./Quintal,6.00,Metric Tonnes,22-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,700.00","2,500.00",Rs./Quintal,1.70,Metric Tonnes,22-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.70,Metric Tonnes,21-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,500.00",Rs./Quintal,2.20,Metric Tonnes,21-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,500.00",Rs./Quintal,2.20,Metric Tonnes,21-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,200.00",Rs./Quintal,3.50,Metric Tonnes,21-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,9.40,Metric Tonnes,21-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,800.00","2,800.00",Rs./Quintal,0.70,Metric Tonnes,21-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,600.00","2,600.00",Rs./Quintal,0.70,Metric Tonnes,21-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,20-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,1.40,Metric Tonnes,20-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,5.10,Metric Tonnes,20-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,500.00","2,500.00",Rs./Quintal,1.10,Metric Tonnes,20-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,200.00",Rs./Quintal,0.70,Metric Tonnes,20-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,350.00","2,200.00",Rs./Quintal,6.10,Metric Tonnes,20-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,9.10,Metric Tonnes,20-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,250.00","2,100.00",Rs./Quintal,3.20,Metric Tonnes,20-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,425.00","2,600.00","2,425.00",Rs./Quintal,1.30,Metric Tonnes,20-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,20-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.30,Metric Tonnes,19-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,0.70,Metric Tonnes,19-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,1.60,Metric Tonnes,19-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,200.00",Rs./Quintal,1.50,Metric Tonnes,19-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,200.00",Rs./Quintal,6.60,Metric Tonnes,19-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,2.30,Metric Tonnes,19-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.00,Metric Tonnes,19-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.70,Metric Tonnes,19-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,18-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,700.00","2,500.00",Rs./Quintal,2.60,Metric Tonnes,18-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,2.80,Metric Tonnes,18-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,0.70,Metric Tonnes,18-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,400.00",Rs./Quintal,2.80,Metric Tonnes,18-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,250.00","2,450.00","2,450.00",Rs./Quintal,4.30,Metric Tonnes,18-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,4.30,Metric Tonnes,18-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,4.00,Metric Tonnes,18-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,3.00,Metric Tonnes,18-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,0.70,Metric Tonnes,17-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,3.10,Metric Tonnes,17-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,2.40,Metric Tonnes,17-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,500.00",Rs./Quintal,2.50,Metric Tonnes,17-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,300.00",Rs./Quintal,3.30,Metric Tonnes,17-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,300.00","2,000.00",Rs./Quintal,8.00,Metric Tonnes,17-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,100.00","2,000.00",Rs./Quintal,2.10,Metric Tonnes,17-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.40,Metric Tonnes,17-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,17-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.20,Metric Tonnes,16-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,1.10,Metric Tonnes,16-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,200.00",Rs./Quintal,9.30,Metric Tonnes,16-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,400.00","2,150.00",Rs./Quintal,3.30,Metric Tonnes,16-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,200.00","2,000.00",Rs./Quintal,7.50,Metric Tonnes,16-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,3.00,Metric Tonnes,16-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.90,Metric Tonnes,16-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,700.00",Rs./Quintal,0.80,Metric Tonnes,16-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,15-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.50,Metric Tonnes,15-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,500.00","2,300.00",Rs./Quintal,1.20,Metric Tonnes,15-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,400.00","2,300.00",Rs./Quintal,2.40,Metric Tonnes,15-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,200.00",Rs./Quintal,2.80,Metric Tonnes,15-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,14.20,Metric Tonnes,15-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.50,Metric Tonnes,15-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.70,Metric Tonnes,14-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,3.70,Metric Tonnes,14-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,1.20,Metric Tonnes,14-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,400.00","2,300.00",Rs./Quintal,2.50,Metric Tonnes,14-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,8.70,Metric Tonnes,14-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,700.00","2,500.00",Rs./Quintal,1.60,Metric Tonnes,14-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,14-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.70,Metric Tonnes,13-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,600.00",Rs./Quintal,0.60,Metric Tonnes,13-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,6.40,Metric Tonnes,13-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,13-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,350.00","2,200.00",Rs./Quintal,3.20,Metric Tonnes,13-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,000.00","2,300.00","2,000.00",Rs./Quintal,2.20,Metric Tonnes,13-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,8.20,Metric Tonnes,13-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,150.00","2,200.00","2,200.00",Rs./Quintal,4.50,Metric Tonnes,13-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.50,Metric Tonnes,13-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,13-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,550.00","2,550.00",Rs./Quintal,0.70,Metric Tonnes,12-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.90,Metric Tonnes,12-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,400.00","2,200.00",Rs./Quintal,3.50,Metric Tonnes,12-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,300.00","2,100.00",Rs./Quintal,1.90,Metric Tonnes,12-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,200.00",Rs./Quintal,2.60,Metric Tonnes,12-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.60,Metric Tonnes,12-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.30,Metric Tonnes,12-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.30,Metric Tonnes,11-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,11-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,2.40,Metric Tonnes,11-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,300.00","2,500.00","2,500.00",Rs./Quintal,1.80,Metric Tonnes,11-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,300.00",Rs./Quintal,3.40,Metric Tonnes,11-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,450.00","2,200.00",Rs./Quintal,5.70,Metric Tonnes,11-05-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,200.00","2,100.00",Rs./Quintal,5.60,Metric Tonnes,11-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,300.00","2,100.00",Rs./Quintal,3.80,Metric Tonnes,11-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,1.00,Metric Tonnes,11-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,2.20,Metric Tonnes,10-12-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,10-11-2025
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,0.90,Metric Tonnes,10-08-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,400.00","2,500.00","2,400.00",Rs./Quintal,1.50,Metric Tonnes,10-07-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,200.00","2,300.00","2,200.00",Rs./Quintal,4.40,Metric Tonnes,10-06-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,050.00","2,200.00","2,050.00",Rs./Quintal,6.50,Metric Tonnes,10-04-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,Non-FAQ,"2,100.00","2,250.00","2,100.00",Rs./Quintal,2.20,Metric Tonnes,10-03-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.40,Metric Tonnes,10-02-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,600.00","2,700.00","2,600.00",Rs./Quintal,0.50,Metric Tonnes,10-01-2026
Maharashtra,Ahilyanagar,Shevgaon(Bodhegaon) APMC,Cereals,Wheat,Maharashtra 2189,FAQ,"2,500.00","2,600.00","2,500.00",Rs./Quintal,0.90,Metric Tonnes,09-12-2025
